mechanism,het,info,concentration,n,outcome_from,rho,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MNAR,1.5,0.0,0.9,1000,mix,0.25,1.358851181323486,0.1224375,12,0.943,2.973572115717008,0.097,0.6601198593596532,0.6574547726087698,0.6612003359924039,0.6591505424827188,0.6586342275509753,0.6747887854244564,-0.0005163149317434889,0.6547208460185769,1,25,1000000000.0
MNAR,1.5,0.0,0.9,4000,mix,0.25,1.5022979620377952,0.15184375,12,0.982,2.867321830264796,0.097,0.6604734004450233,0.6726839454371807,0.6606056515432966,0.6719741668978381,0.671974166897838,0.6868919015578157,-4.4408920985006264e-17,1.0,4,25,1000000000.0
MNAR,1.5,0.0,0.5,1000,mix,0.25,1.4099026125649259,0.1178125,57,0.702,14.345958887345661,0.09,0.5698234025064408,0.5548113803982594,0.5704367085530236,0.5516653846020386,0.5516653846020386,0.5751404292849294,0.0,1.0,0,25,1000000000.0
MNAR,1.5,0.0,0.5,4000,mix,0.25,1.4763892992053036,0.11584375,60,0.8565,13.95740703241044,0.10425,0.6472291364364454,0.6678815838039773,0.6473189748549067,0.6675014696328738,0.6677583690155354,0.6792694474382602,0.00025689938266172164,0.1664581477718552,11,25,1000000000.0
MNAR,1.5,0.0,0.1,1000,mix,0.25,1.4882228867573486,0.1161875,197,0.0,150.21272667168074,0.091,0.5865700568627861,0.5721872382582904,0.5858315936505509,0.5689722992320193,0.5700950358414303,0.6039552103439312,0.0011227366094108749,0.463071015014588,4,25,1000000000.0
MNAR,1.5,0.0,0.1,4000,mix,0.25,1.475190261487721,0.11921875,215,0.3665,161.16511830275894,0.102,0.6077019696740652,0.617853973333601,0.6075009061957334,0.6182819618220163,0.6349045852862072,0.6476862962427156,0.01662262346419079,2.6987022409679446e-05,23,25,1000.0
MNAR,1.5,1.5,0.9,1000,mix,0.25,1.358851181323486,0.1224375,12,0.943,2.973572115717008,0.094,0.6807637180968703,0.6885583128257804,0.6792524134200109,0.6879909964940932,0.6879909964940932,0.6986380429973391,-1.7763568394002505e-17,1.0,0,25,1000000000.0
MNAR,1.5,1.5,0.9,4000,mix,0.25,1.5022979620377952,0.15184375,12,0.982,2.867321830264796,0.097,0.5866803896746928,0.6394422115267963,0.5864423853183912,0.6383713264966194,0.6452563094147513,0.664888785073963,0.006884982918131923,0.02016292648716057,10,25,1000000000.0
MNAR,1.5,1.5,0.5,1000,mix,0.25,1.4099026125649259,0.1178125,57,0.702,14.345958887345661,0.095,0.572520667353928,0.6505809305709223,0.5700766282674423,0.6544933829052146,0.6540336650500478,0.6617829241761974,-0.00045971785516683237,0.6547208460185769,1,25,1000000000.0
MNAR,1.5,1.5,0.5,4000,mix,0.25,1.4763892992053036,0.11584375,60,0.8565,13.95740703241044,0.10675,0.5930826495745255,0.638133472106054,0.5933033655604788,0.6382712035970712,0.6381459569452781,0.6505841572649456,-0.00012524665179304507,0.6456757854592023,10,25,1000000000.0
MNAR,1.5,1.5,0.1,1000,mix,0.25,1.4882228867573486,0.1161875,197,0.0,150.21272667168074,0.092,0.4297464818503579,0.4466112577544855,0.4336605845141275,0.4313116969980988,0.4313116969980988,0.45905186598975156,4.440892098500626e-18,1.0,1,25,1000000000.0
MNAR,1.5,1.5,0.1,4000,mix,0.25,1.475190261487721,0.11921875,215,0.3665,161.16511830275894,0.10275,0.5720005532105057,0.5930523923682468,0.5714180941806354,0.5922483721527163,0.603758155479916,0.6207337792914285,0.011509783327199674,0.0002745713169582735,17,25,1000.0
