mechanism,het,info,concentration,n,outcome_from,rho,platform,coef_spread,miss,n_pat,cov30,eff_pat,prev,mean_impute,mean_indicator,tuned_impute,tuned_indicator,safe_adaptive,safe_oracle,delta_vs_tuned_ind,p_vs_tuned_ind,wins,n_folds,kappa_median
MCAR,0.5,0.0,0.9,4000,pattern,,Linux-x86_64,0.4370174505187311,0.15184375,12,0.982,2.867321830264796,0.097,0.828222789600687,0.8291065323823248,0.8281367668695822,0.8295843177000113,0.8314020039304377,0.8419814044414218,0.0018176862304265,0.6778423051722009,7,25,1000000000.0
MCAR,0.5,0.0,0.5,1000,pattern,,Linux-x86_64,0.4823198386511533,0.1178125,57,0.702,14.34595888734566,0.104,0.5975571827347903,0.5499590792883119,0.5949215270983348,0.5522447797464922,0.5536833583009187,0.5942509364977258,0.0014385785544265,0.1088094300405456,3,25,1000000000.0
MCAR,0.5,0.0,0.5,4000,pattern,,Linux-x86_64,0.4914935519577085,0.11584375,60,0.8565,13.95740703241044,0.097,0.5587100783662513,0.6359339735131327,0.5604951311180136,0.6401731145538473,0.6400486796103606,0.6423619268969124,-0.0001244349434867,0.1797124948789997,0,25,1000000000.0
MCAR,0.5,0.0,0.1,1000,pattern,,Linux-x86_64,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.098,0.5744899529637908,0.5717722372008199,0.5700162167090607,0.5627531642218077,0.5635095308636617,0.5839599064291311,0.0007563666418541,0.6547208460185769,1,25,1000000000.0
MCAR,0.5,0.0,0.1,4000,pattern,,Linux-x86_64,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.102,0.4780000890162435,0.4848480204816152,0.4780067987969695,0.4849515986251893,0.491220112978607,0.5115589476662039,0.0062685143534177,0.0047417680384069,11,25,1000000000.0
MCAR,0.5,1.5,0.9,1000,pattern,,Linux-x86_64,0.4419903702470577,0.1224375,12,0.943,2.973572115717008,0.114,0.7094776843300226,0.7072897166146004,0.7116437406480685,0.7108972232865541,0.7108820298920371,0.724012385097338,-1.5193394517001302e-05,0.0955807045456294,1,25,1000000000.0
MCAR,0.5,1.5,0.9,4000,pattern,,Linux-x86_64,0.4370174505187311,0.15184375,12,0.982,2.867321830264796,0.097,0.7974980680793707,0.853877223592125,0.7977937849819952,0.8536984160250622,0.854233768507947,0.8619610085183467,0.0005353524828847,0.016458498374135,5,25,1000000000.0
MCAR,0.5,1.5,0.5,1000,pattern,,Linux-x86_64,0.4823198386511533,0.1178125,57,0.702,14.34595888734566,0.109,0.5977269653400089,0.5839416960980601,0.5924470753798688,0.582122278172788,0.5816435050577078,0.6208286128175515,-0.0004787731150803,0.6547208460185769,1,25,1000000000.0
MCAR,0.5,1.5,0.5,4000,pattern,,Linux-x86_64,0.4914935519577085,0.11584375,60,0.8565,13.95740703241044,0.10125,0.4938817355558842,0.6246831222908303,0.4958681839067605,0.6263793358684006,0.6263793358684006,0.6311693564339006,0.0,1.0,0,25,1000000000.0
MCAR,0.5,1.5,0.1,1000,pattern,,Linux-x86_64,0.4990821606464876,0.1161875,197,0.0,150.21272667168074,0.101,0.5754186448512951,0.5472958757251312,0.5709765965460802,0.5473038175475757,0.5471217848246028,0.5600018902089983,-0.0001820327229728,0.6547208460185769,1,25,1000000000.0
MCAR,0.5,1.5,0.1,4000,pattern,,Linux-x86_64,0.5027305996624527,0.11921875,215,0.3665,161.16511830275894,0.09925,0.4525323867535776,0.461164257585298,0.4524465933500209,0.4613288710681009,0.4667977290930718,0.4912514908349915,0.0054688580249709,0.1329572929623356,11,25,1000.0
MCAR,1.5,0.0,0.9,1000,pattern,,Linux-x86_64,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.105,0.760777508813563,0.8804273787738882,0.7576076815983533,0.8806181309932823,0.8805527325392352,0.8848904742908938,-6.539845404706756e-05,0.4906926602847972,13,25,1000000000.0
MCAR,1.5,0.0,0.9,4000,pattern,,Linux-x86_64,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.09575,0.6918542951527935,0.6882608013113622,0.6914675048869475,0.6868849672173759,0.792272794383531,0.8021726713181293,0.1053878271661551,5.960464477539064e-08,25,25,100.0
MCAR,1.5,0.0,0.5,1000,pattern,,Linux-x86_64,1.44695951595346,0.1178125,57,0.702,14.34595888734566,0.103,0.4200014184049715,0.3761022227236441,0.4208836757839676,0.3831524550112938,0.4384438765454573,0.4824848343372836,0.0552914215341636,0.0003779953328722,20,25,300.0
MCAR,1.5,0.0,0.5,4000,pattern,,Linux-x86_64,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.101,0.4973525819197497,0.6340314999495962,0.5014762660175375,0.6419697433657536,0.6404871348091828,0.6492415878211909,-0.0014826085565708,0.2733216782922981,1,25,1000000000.0
MCAR,1.5,0.0,0.1,1000,pattern,,Linux-x86_64,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.098,0.4122822300050749,0.3968791887085167,0.414462311928745,0.404943471532745,0.3989840709761387,0.4394441599757367,-0.0059594005566061,1.0,4,25,1000000000.0
MCAR,1.5,0.0,0.1,4000,pattern,,Linux-x86_64,1.508191798987358,0.11921875,215,0.3665,161.16511830275894,0.10325,0.2902984646485034,0.2900995935863618,0.2892076188273955,0.2900725305149892,0.3140505050573366,0.329522205186276,0.0239779745423474,0.0002136700043906,17,25,1000.0
MCAR,1.5,1.5,0.9,1000,pattern,,Linux-x86_64,1.3259711107411731,0.1224375,12,0.943,2.973572115717008,0.103,0.754820312604862,0.8501032778763258,0.7551615537330867,0.8441133393375888,0.8439632050218014,0.8475561813267463,-0.0001501343157874,0.688613969687663,9,25,1000000000.0
MCAR,1.5,1.5,0.9,4000,pattern,,Linux-x86_64,1.3110523515561932,0.15184375,12,0.982,2.867321830264796,0.09725,0.7441023479536453,0.7877967412152911,0.7438098889297641,0.7865871395600808,0.8408864518213298,0.848979094871024,0.0542993122612491,5.960464477539064e-08,25,25,300.0
MCAR,1.5,1.5,0.5,1000,pattern,,Linux-x86_64,1.44695951595346,0.1178125,57,0.702,14.34595888734566,0.1,0.4582103585024829,0.4363057218347722,0.4589217083731038,0.4377844672318383,0.4603428648556981,0.5093448536151824,0.0225583976238597,0.0007239534999888,16,25,1000.0
MCAR,1.5,1.5,0.5,4000,pattern,,Linux-x86_64,1.4744806558731254,0.11584375,60,0.8565,13.95740703241044,0.1005,0.480195042548542,0.6331936909886619,0.4834833675866804,0.642532789633118,0.6421096909817829,0.651425855363639,-0.0004230986513351,0.3173105078629141,0,25,1000000000.0
MCAR,1.5,1.5,0.1,1000,pattern,,Linux-x86_64,1.4972464819394624,0.1161875,197,0.0,150.21272667168074,0.102,0.3952335502751726,0.3696222124933958,0.3890219273519684,0.3705625543141473,0.3717310953805064,0.4048119062603645,0.0011685410663591,0.6547208460185769,1,25,1000000000.0
MCAR,1.5,1.5,0.1,4000,pattern,,Linux-x86_64,1.508191798987358,0.11921875,215,0.3665,161.16511830275894,0.1,0.2774277399165183,0.2749513317527766,0.2769618507553807,0.2744033880153047,0.2851047580710668,0.3128945243053769,0.0107013700557621,0.0074817781615268,12,25,1000.0
MAR,0.0,0.0,0.9,1000,pattern,,Linux-x86_64,1.0408340855860844e-16,0.1224375,12,0.943,2.973572115717008,0.097,0.7477301596104947,0.7409932466563489,0.7448115520542937,0.7345515346233052,0.7345515346233052,0.740466627167727,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.9,4000,pattern,,Linux-x86_64,1.0408340855860844e-16,0.15184375,12,0.982,2.867321830264796,0.09725,0.6771216132879723,0.6849192586131068,0.6772312960064455,0.6851916352489503,0.6851916352489503,0.6961941210349569,0.0,1.0,0,25,1000000000.0
MAR,0.0,0.0,0.5,1000,pattern,,Linux-x86_64,7.697835424647081e-16,0.1178125,57,0.702,14.34595888734566,0.094,0.6941343991997933,0.6689194924078096,0.695123047504487,0.6644561209939437,0.6648733112273397,0.6869506262605154,0.0004171902333961,0.5048449995952482,4,25,1000000000.0
MAR,0.0,0.0,0.5,4000,pattern,,Linux-x86_64,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10775,0.7959776274935446,0.7909083454762162,0.7953170368277606,0.7917658428853946,0.7926001426097813,0.8002095859097463,0.0008342997243866,0.1088094300405456,3,25,1000000000.0
MAR,0.0,0.0,0.1,1000,pattern,,Linux-x86_64,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.099,0.7187765394586165,0.6979126960794705,0.7180530170571865,0.6970123775648964,0.6970123775648966,0.7055662802778834,4.218847493575595e-17,1.0,8,25,1000000000.0
MAR,0.0,0.0,0.1,4000,pattern,,Linux-x86_64,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.0985,0.6085952635968588,0.5936360895580781,0.6082872326954882,0.5936115760192312,0.5950999279799497,0.6170396752564192,0.0014883519607185,0.2850494074026127,2,25,1000000000.0
MAR,0.0,1.5,0.9,1000,pattern,,Linux-x86_64,1.0408340855860844e-16,0.1224375,12,0.943,2.973572115717008,0.102,0.7257337151900063,0.7409195878856676,0.7263349501103735,0.7382023971551276,0.7380898137275484,0.7425810976355923,-0.000112583427579,0.2325076938968397,6,25,1000000000.0
MAR,0.0,1.5,0.9,4000,pattern,,Linux-x86_64,1.0408340855860844e-16,0.15184375,12,0.982,2.867321830264796,0.09925,0.6191226695803087,0.6838663302351132,0.6188063344574359,0.6822640511253881,0.6834608747427717,0.6985711772791053,0.0011968236173836,0.0796158014601134,4,25,1000000000.0
MAR,0.0,1.5,0.5,1000,pattern,,Linux-x86_64,7.697835424647081e-16,0.1178125,57,0.702,14.34595888734566,0.102,0.6672496773472492,0.6753684968103321,0.6707285096491198,0.674852726656529,0.6723231000640921,0.707736138988958,-0.0025296265924369,0.5926536823123344,5,25,1000000000.0
MAR,0.0,1.5,0.5,4000,pattern,,Linux-x86_64,3.3133218391157016e-16,0.11584375,60,0.8565,13.95740703241044,0.10725,0.7818734142257839,0.7861140982119508,0.7814190814296238,0.786630446519776,0.7851891736349935,0.7922464030369943,-0.0014412728847824,0.16820413904818,2,25,1000000000.0
MAR,0.0,1.5,0.1,1000,pattern,,Linux-x86_64,3.301178774783864e-15,0.1161875,197,0.0,150.21272667168074,0.098,0.6745455590154553,0.6659023967256501,0.6758795071317809,0.6619370257737621,0.6619615739307154,0.6725331803597305,2.454815695322576e-05,0.3173105078629141,1,25,1000000000.0
MAR,0.0,1.5,0.1,4000,pattern,,Linux-x86_64,1.381327777855157e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.4695601364569963,0.4654346206964957,0.4693852490286221,0.465375897020275,0.4689047158836155,0.4849150168908085,0.0035288188633404,0.0277078493580798,6,25,1000000000.0
MAR,0.5,0.0,0.9,1000,pattern,,Linux-x86_64,0.4598459736439479,0.1224375,12,0.943,2.973572115717008,0.099,0.7385579676615371,0.7436029487205701,0.736382656807759,0.7355662307270733,0.7355662307270733,0.7444783701534642,-4.440892098500626e-18,1.0,3,25,1000000000.0
MAR,0.5,0.0,0.9,4000,pattern,,Linux-x86_64,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.09825,0.5792856918515041,0.6021700671052365,0.5792216597335991,0.6027446225250216,0.6545552771786614,0.6670601576785932,0.0518106546536398,5.960464477539064e-08,25,25,300.0
MAR,0.5,0.0,0.5,1000,pattern,,Linux-x86_64,0.4852803804949939,0.1178125,57,0.702,14.34595888734566,0.097,0.5436173610680709,0.5325533245286266,0.5396523418146841,0.5363696073697531,0.5482284600546875,0.5917126229383483,0.0118588526849343,0.0994808807563644,9,25,1000000000.0
MAR,0.5,0.0,0.5,4000,pattern,,Linux-x86_64,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.106,0.7003315348786608,0.73389894557854,0.700103337937607,0.7345683763635354,0.7762630690172362,0.7870931490252268,0.0416946926537009,1.1920928955078125e-07,24,25,300.0
MAR,0.5,0.0,0.1,1000,pattern,,Linux-x86_64,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.096,0.6441768002399718,0.6273534500770265,0.6444684495701983,0.6330975760454526,0.6313913761905896,0.6467513900910725,-0.001706199854863,0.0796158014601134,1,25,1000000000.0
MAR,0.5,0.0,0.1,4000,pattern,,Linux-x86_64,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.10025,0.42960417369964,0.4238362240605486,0.4293556127435922,0.4236071989931867,0.4300296104488922,0.4495523945594714,0.0064224114557055,0.0033456181158508,11,25,1000000000.0
MAR,0.5,1.5,0.9,1000,pattern,,Linux-x86_64,0.4598459736439479,0.1224375,12,0.943,2.973572115717008,0.099,0.7103021585265321,0.7094653624820983,0.7084632301804681,0.7071681562987159,0.7068564427010954,0.722984719730106,-0.0003117135976206,0.6547208460185769,1,25,1000000000.0
MAR,0.5,1.5,0.9,4000,pattern,,Linux-x86_64,0.4587795695510887,0.15184375,12,0.982,2.867321830264796,0.09725,0.5610391416315378,0.6338361045076065,0.5612233885526685,0.6341844440446898,0.6748503451073132,0.6930841283967072,0.0406659010626235,2.7015948487105512e-05,23,25,1000.0
MAR,0.5,1.5,0.5,1000,pattern,,Linux-x86_64,0.4852803804949939,0.1178125,57,0.702,14.34595888734566,0.094,0.559411378389814,0.5580410931004525,0.5545173814826668,0.547534986537659,0.5623932114175966,0.6139475043151374,0.0148582248799376,0.0691280521069549,9,25,1000000000.0
MAR,0.5,1.5,0.5,4000,pattern,,Linux-x86_64,0.4882427141148721,0.11584375,60,0.8565,13.95740703241044,0.10625,0.7006795725911131,0.7434978370481253,0.7006913449782224,0.7459424633859969,0.7685646651348093,0.7797425216712661,0.0226222017488125,6.898751069615867e-05,20,25,1000.0
MAR,0.5,1.5,0.1,1000,pattern,,Linux-x86_64,0.5034441404336315,0.1161875,197,0.0,150.21272667168074,0.101,0.5751034678926531,0.5713681422813951,0.5714311834109285,0.5707990366887856,0.5707990366887856,0.5860974895025918,0.0,1.0,0,25,1000000000.0
MAR,0.5,1.5,0.1,4000,pattern,,Linux-x86_64,0.4899116848170214,0.11921875,215,0.3665,161.16511830275894,0.102,0.3836638994788172,0.3828340566963337,0.3833112207845056,0.3828025522905565,0.3832374481202843,0.3995182278084475,0.0004348958297277,0.5001842570707944,3,25,1000000000.0
MAR,1.5,0.0,0.9,1000,pattern,,Linux-x86_64,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.096,0.7516837353468522,0.7564802879998344,0.7508610456619127,0.7533076686758224,0.7538878698007564,0.7646447688724451,0.000580201124934,0.3173105078629141,1,25,1000000000.0
MAR,1.5,0.0,0.9,4000,pattern,,Linux-x86_64,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.096,0.3244816252236941,0.3680387873938294,0.3241477348144934,0.3626468300518602,0.6627168027645824,0.6729962125849615,0.3000699727127222,5.960464477539064e-08,25,25,30.0
MAR,1.5,0.0,0.5,1000,pattern,,Linux-x86_64,1.4558411414849817,0.1178125,57,0.702,14.34595888734566,0.094,0.3672796027274143,0.4233904918424308,0.3836761462699525,0.4249286326408011,0.4702703229797217,0.5055746489930151,0.0453416903389205,9.14928944129577e-05,20,25,300.0
MAR,1.5,0.0,0.5,4000,pattern,,Linux-x86_64,1.464728142344616,0.11584375,60,0.8565,13.95740703241044,0.10275,0.4131590239624211,0.5098812976504457,0.4133302268783581,0.5232138011253755,0.6625631743894396,0.6655207585643182,0.139349373264064,5.960464477539064e-08,25,25,300.0
MAR,1.5,0.0,0.1,1000,pattern,,Linux-x86_64,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.096,0.3574734771597532,0.3424689184728054,0.362340081315538,0.3458650520736963,0.3458650520736963,0.3562163364067013,0.0,1.0,0,25,1000000000.0
MAR,1.5,0.0,0.1,4000,pattern,,Linux-x86_64,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10275,0.2258676422242961,0.2164257739356441,0.2275701838512857,0.2172284819866538,0.2199729377154366,0.2321164980584675,0.0027444557287828,0.1281901743451078,5,25,1000000000.0
MAR,1.5,1.5,0.9,1000,pattern,,Linux-x86_64,1.3795379209318437,0.1224375,12,0.943,2.973572115717008,0.098,0.7388863029065699,0.7292059871157687,0.7320681382904715,0.7367325582705928,0.7380045290811335,0.7541242160380486,0.0012719708105405,1.0,1,25,1000000000.0
MAR,1.5,1.5,0.9,4000,pattern,,Linux-x86_64,1.376338708653266,0.15184375,12,0.982,2.867321830264796,0.09675,0.3509030416597082,0.3986712037320746,0.3509347706708847,0.3968933293494263,0.6675417218336164,0.6777084092869727,0.2706483924841902,5.960464477539064e-08,25,25,30.0
MAR,1.5,1.5,0.5,1000,pattern,,Linux-x86_64,1.4558411414849817,0.1178125,57,0.702,14.34595888734566,0.098,0.3885948344403425,0.4357041502932053,0.4129325268908719,0.4480495439853678,0.4785343087341283,0.5249159501560449,0.0304847647487604,0.0018657515196867,18,25,1000.0
MAR,1.5,1.5,0.5,4000,pattern,,Linux-x86_64,1.464728142344616,0.11584375,60,0.8565,13.95740703241044,0.10475,0.4148870858755468,0.5337071781788287,0.4149012995175807,0.5471442303929909,0.6842991214793079,0.6881364377619177,0.137154891086317,5.960464477539064e-08,25,25,300.0
MAR,1.5,1.5,0.1,1000,pattern,,Linux-x86_64,1.5103324213008946,0.1161875,197,0.0,150.21272667168074,0.096,0.3609874250450517,0.3452209868477628,0.3615100706463128,0.3467020288535307,0.3362486283734051,0.3595989659808046,-0.0104534004801255,0.1797124948789997,0,25,1000000000.0
MAR,1.5,1.5,0.1,4000,pattern,,Linux-x86_64,1.4697350544510643,0.11921875,215,0.3665,161.16511830275894,0.10175,0.2018995107240007,0.1966576489903029,0.2023441826422817,0.1957973172493432,0.1979752572286335,0.2082693292902406,0.0021779399792903,0.0678891548618289,4,25,1000000000.0
MNAR,0.0,0.0,0.9,1000,pattern,,Linux-x86_64,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.088,0.5472484173574081,0.5444303397261204,0.5454329863447522,0.5428208116423298,0.541653610944516,0.5588190211084624,-0.0011672006978136,0.1588529378909529,7,25,1000000000.0
MNAR,0.0,0.0,0.9,4000,pattern,,Linux-x86_64,9.063930161978816e-17,0.15184375,12,0.982,2.867321830264796,0.09775,0.6995840500712984,0.7030324142349693,0.6984778727496486,0.7006197888983289,0.7007098761712959,0.7057773975480565,9.008727296698104e-05,0.047067511344395,1,25,1000000000.0
MNAR,0.0,0.0,0.5,1000,pattern,,Linux-x86_64,6.583275591331983e-16,0.1178125,57,0.702,14.34595888734566,0.098,0.6023606619787778,0.5955388184751375,0.6025257537120555,0.5965463963812145,0.5988437060413552,0.6431730581472973,0.0022973096601405,0.34523107177184,3,25,1000000000.0
MNAR,0.0,0.0,0.5,4000,pattern,,Linux-x86_64,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10375,0.6436812166656058,0.6666701948285803,0.643688884940489,0.6660484943771812,0.6659136656392581,0.6733563936801856,-0.000134828737923,0.0316512210346729,14,25,1000000000.0
MNAR,0.0,0.0,0.1,1000,pattern,,Linux-x86_64,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.09,0.557585322671987,0.5289207038958886,0.5523241486148958,0.5303822652628116,0.5335852942922105,0.5701985053628252,0.0032030290293989,0.3104944343172349,5,25,1000000000.0
MNAR,0.0,0.0,0.1,4000,pattern,,Linux-x86_64,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10175,0.642197117007151,0.6498441271845732,0.6417368528670009,0.6494330696907415,0.670430769276076,0.697200587404952,0.0209976995853344,5.956977907456359e-05,21,25,1000.0
MNAR,0.0,1.5,0.9,1000,pattern,,Linux-x86_64,1.2750217548429532e-16,0.1224375,12,0.943,2.973572115717008,0.089,0.549162508323488,0.5573540331366581,0.5440736283632128,0.5535114923265033,0.5535114923265033,0.5694342806360617,1.3322676295501878e-17,1.0,3,25,1000000000.0
MNAR,0.0,1.5,0.9,4000,pattern,,Linux-x86_64,9.063930161978816e-17,0.15184375,12,0.982,2.867321830264796,0.1005,0.6639128427358273,0.6919847532362212,0.6637698973270151,0.6906647665812957,0.6906647665812957,0.698709924615794,8.881784197001254e-18,1.0,8,25,1000000000.0
MNAR,0.0,1.5,0.5,1000,pattern,,Linux-x86_64,6.583275591331983e-16,0.1178125,57,0.702,14.34595888734566,0.098,0.6098240609072273,0.6330125963959299,0.6085763489370904,0.6253213508205739,0.6219176045585239,0.6598743839521769,-0.00340374626205,0.4652088184521418,2,25,1000000000.0
MNAR,0.0,1.5,0.5,4000,pattern,,Linux-x86_64,5.412337245047638e-16,0.11584375,60,0.8565,13.95740703241044,0.10225,0.5751737663799326,0.6104366365618326,0.5757737699778722,0.6104010175241936,0.6108477112003985,0.6296537551503408,0.0004466936762049,0.0283278218139461,11,25,1000000000.0
MNAR,0.0,1.5,0.1,1000,pattern,,Linux-x86_64,2.867497905789662e-15,0.1161875,197,0.0,150.21272667168074,0.091,0.4949390886711239,0.4721892361023774,0.4947208290504682,0.4702656497934804,0.4702656497934804,0.4924215065182213,0.0,1.0,0,25,1000000000.0
MNAR,0.0,1.5,0.1,4000,pattern,,Linux-x86_64,3.4416913763379853e-15,0.11921875,215,0.3665,161.16511830275894,0.10025,0.5914312095728657,0.6150965513941755,0.5905288813528383,0.614955449459877,0.6199682656295739,0.6456269721410395,0.0050128161696967,0.0055651877917394,16,25,1000000000.0
MNAR,0.5,0.0,0.9,1000,pattern,,Linux-x86_64,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.101,0.706627118615251,0.707555358188915,0.7021248982370785,0.7067794755833513,0.7067794755833513,0.724235836502846,1.3322676295501878e-17,1.0,2,25,1000000000.0
MNAR,0.5,0.0,0.9,4000,pattern,,Linux-x86_64,0.5007659873459318,0.15184375,12,0.982,2.867321830264796,0.097,0.644740480370382,0.6589677006868206,0.6446558339848785,0.657557596832723,0.6792089758157451,0.695915938432518,0.021651378983022,6.898751069615867e-05,20,25,1000.0
MNAR,0.5,0.0,0.5,1000,pattern,,Linux-x86_64,0.4699675375216419,0.1178125,57,0.702,14.34595888734566,0.09,0.5363383777286276,0.5117292707140911,0.5349408719413417,0.5123339460372152,0.5118396199940141,0.5377594246309484,-0.0004943260432011,0.6547208460185769,1,25,1000000000.0
MNAR,0.5,0.0,0.5,4000,pattern,,Linux-x86_64,0.492129766401768,0.11584375,60,0.8565,13.95740703241044,0.10175,0.6099599851347294,0.6460680003205915,0.6094479918969983,0.6455549073240037,0.6455302792068555,0.6617158956892975,-2.4628117148166597e-05,0.0374678387638528,12,25,1000000000.0
MNAR,0.5,0.0,0.1,1000,pattern,,Linux-x86_64,0.4960742955857829,0.1161875,197,0.0,150.21272667168074,0.096,0.5329278293100511,0.5226768611296456,0.5347704625581698,0.5247192260053659,0.5221555170121939,0.5670604942308246,-0.0025637089931721,0.5929800980174267,1,25,1000000000.0
MNAR,0.5,0.0,0.1,4000,pattern,,Linux-x86_64,0.4917300871625736,0.11921875,215,0.3665,161.16511830275894,0.10025,0.5472887453045352,0.5592081333717032,0.5471587336209873,0.5588474232063084,0.5636713663353861,0.5855680836974244,0.0048239431290776,0.0027293578520205,12,25,1000000000.0
MNAR,0.5,1.5,0.9,1000,pattern,,Linux-x86_64,0.4529503937744953,0.1224375,12,0.943,2.973572115717008,0.097,0.7267934138403385,0.7380145922097091,0.7254496150579051,0.7380776398502309,0.7380776398502309,0.7509438944120234,-2.6645352591003756e-17,1.0,1,25,1000000000.0
